meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Liu22,434,,,field,rice,grain,flooded,107.6649443,225,150,100,80,sand,1.29,5.2,9.5,0.95,10.2,489.6,9.8,22.5,10510,510,3,11940,520,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.04679330896758,-0.0860777177265701,-0.0365030314224644,0.812925511195046,-0.0651953424660097,0.0280872655899021,0.301856683306097,0.307782392067493,-0.379714325257779
Liu22,435,,,field,rice,grain,flooded,107.6649443,225,150,100,80,sand,1.29,5.2,9.5,0.95,9.81,489.6,9.8,22.5,10510,510,3,10950,110,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.04679330896758,-0.0860777177265701,-0.0365030314224644,0.322344577272402,-0.0651953424660097,0.0280872655899021,0.301856683306097,0.307782392067493,-0.379714325257779
Liu22,436,,,field,rice,grain,flooded,107.6649443,225,150,100,80,sand,1.29,5.2,9.5,0.95,10.2,489.6,9.8,22.5,9500,150,3,10098,332,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.04679330896758,-0.0860777177265701,-0.0365030314224644,0.812925511195046,-0.0651953424660097,0.0280872655899021,0.301856683306097,0.307782392067493,-0.379714325257779
Liu22,437,,,field,rice,grain,flooded,107.6649443,225,150,100,80,sand,1.29,5.2,9.5,0.95,9.81,489.6,9.8,22.5,9500,150,3,9840,400,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.04679330896758,-0.0860777177265701,-0.0365030314224644,0.322344577272402,-0.0651953424660097,0.0280872655899021,0.301856683306097,0.307782392067493,-0.379714325257779
Liu22,438,,,field,rice,grain,flooded,107.6649443,225,0,100,80,unknown,1.29,5.99,9.5,0.95,10.4,489.6,9.8,20,8380,90,3,8180,60,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.438181751013884,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,439,,,field,rice,grain,flooded,107.6649443,225,0,100,80,unknown,1.29,5.99,9.5,0.95,10.4,489.6,9.8,40,8380,90,3,8290,20,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.438181751013884,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,440,,,field,rice,grain,flooded,107.6649443,225,240,100,80,unknown,1.29,5.99,9.5,0.95,10.4,489.6,9.8,20,9040,60,3,9000,90,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.552716861431253,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.438181751013884,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,441,,,field,rice,grain,flooded,107.6649443,225,240,100,80,unknown,1.29,5.99,9.5,0.95,10.4,489.6,9.8,40,9040,60,3,9100,150,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.552716861431253,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.438181751013884,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,442,,,field,rice,grain,flooded,107.6649443,225,0,100,80,unknown,1.29,5.99,9.5,0.95,10.4,489.6,9.8,20,6120,600,3,5810,1050,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.438181751013884,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,443,,,field,rice,grain,flooded,107.6649443,225,0,100,80,unknown,1.29,5.99,9.5,0.95,10.4,489.6,9.8,40,6120,600,3,5330,280,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.438181751013884,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,444,,,field,rice,grain,flooded,107.6649443,225,240,100,80,unknown,1.29,5.99,9.5,0.95,10.4,489.6,9.8,20,9160,550,3,9060,1140,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.552716861431253,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.438181751013884,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,445,,,field,rice,grain,flooded,107.6649443,225,240,100,80,unknown,1.29,5.99,9.5,0.95,10.4,489.6,9.8,40,9160,550,3,8950,280,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.552716861431253,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.438181751013884,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,450,,,field,rice,grain,flooded,107.6649443,225,270,100,80,silt,1.29,5.1,9.5,0.95,9.8,489.6,9.8,2.8,7910,220,3,8510,100,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.853320891052731,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.12383274668323,-0.0860777177265701,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-1.03465241165957,0.307782392067493,-0.379714325257779
Liu22,455,,,field,rice,grain,flooded,107.6649443,225,225,100,80,sand,1.29,8.1,9.5,0.95,9.1,489.6,9.8,4.5,7140,970,3,6710,1288,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.402414846620513,-0.0944058584599785,-0.141230472883741,-0.334865402359569,1.18735038478648,-0.0860777177265701,-0.0365030314224644,-0.570764302432929,-0.0651953424660097,0.0280872655899021,-0.919319139505171,0.307782392067493,-0.379714325257779
Liu22,456,,,field,rice,grain,flooded,107.6649443,225,95,100,80,clay,1.29,6.5,9.5,0.95,9.8,489.6,9.8,8,4630,640,3,4910,520,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.900202615072559,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.0452806186640321,-0.0860777177265701,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.681868285069647,0.307782392067493,-0.379714325257779
Liu22,457,,,field,rice,grain,flooded,107.6649443,225,95,100,80,clay,1.29,6.5,9.5,0.95,9.8,489.6,9.8,8,4670,200,3,5060,260,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.900202615072559,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.0452806186640321,-0.0860777177265701,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.681868285069647,0.307782392067493,-0.379714325257779
Liu22,458,,,field,rice,grain,flooded,107.6649443,225,95,100,80,clay,1.29,6.5,9.5,0.95,9.8,489.6,9.8,8,6730,940,3,6970,210,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.900202615072559,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.0452806186640321,-0.0860777177265701,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.681868285069647,0.307782392067493,-0.379714325257779
Liu22,459,,,field,rice,grain,flooded,107.6649443,225,95,100,80,clay,1.29,6.5,9.5,0.95,9.8,489.6,9.8,8,6830,190,3,7200,140,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.900202615072559,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.0452806186640321,-0.0860777177265701,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.681868285069647,0.307782392067493,-0.379714325257779
Liu22,460,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,8277,163,3,5110,3160,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,461,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,8277,163,3,8190,165,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,462,,,field,rice,grain,flooded,107.6649443,225,240,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,9009,82,3,9007,82,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.552716861431253,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,463,,,field,rice,grain,flooded,107.6649443,225,240,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,9009,82,3,9005,246,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.552716861431253,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,464,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,6049.8,655.7,3,5720,1147.66,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,465,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,6049.8,655.7,3,5308.5,327.5,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,466,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,9159,491.9,3,8993.36,1229.54,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,467,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,9159,491.9,3,8991.6,245.4,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,468,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,8987,327.7,3,9149,328,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,469,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,8987,327.7,3,9229,246.19,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,470,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,10292.9,164.1,3,10045.3,1147.4,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,471,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,10292.9,164.1,3,10535.3,327.9,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,472,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,9793.1,655.7,3,9463.22,245.91,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,473,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,9793.1,655.7,3,9461.59,327.87,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,474,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,10115.5,409.9,3,10277.5,1147.5,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,475,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,10115.5,409.9,3,10767.6,491.6,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,476,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,7566.37,409.83,3,7646.5,245.500000000001,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,477,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,7566.37,409.83,3,7726.5,245.500000000001,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,478,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,9855.83,245.87,3,10018,245.899999999999,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,479,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,9855.83,245.87,3,10098.1,245.899999999999,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,480,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,10257.5,491.8,3,9517.99,327.870000000001,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,481,,,field,rice,grain,flooded,107.6649443,225,0,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,10257.5,491.8,3,9188.31,819.69,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.85211537554057,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,482,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,20,10907.8,491.8,3,11397.8,327.999999999999,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,483,,,field,rice,grain,flooded,107.6649443,225,150,100,80,silt,1.29,6,9.5,0.95,10.4,489.6,9.8,40,10907.8,491.8,3,10986.1,573.8,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.349095227433182,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.430477807242318,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,484,,,field,rice,grain,flooded,107.6649443,225,329,100,80,unknown,1.29,6.03666666666667,9.5,0.95,8.5,489.6,9.8,5,4206,380,4,6794,500,4,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,1.44450881597497,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.402230013413244,-0.0860777177265701,-0.0365030314224644,-1.32550420077546,-0.0651953424660097,0.0280872655899021,-0.885397588871525,0.307782392067493,-0.379714325257779
Liu22,485,,,field,rice,grain,flooded,107.6649443,225,237.5,100,80,unknown,1.29,6.03666666666667,9.5,0.95,8.5,489.6,9.8,5,4206,380,4,7559,860,4,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.527666525629463,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.402230013413244,-0.0860777177265701,-0.0365030314224644,-1.32550420077546,-0.0651953424660097,0.0280872655899021,-0.885397588871525,0.307782392067493,-0.379714325257779
Liu22,486,,,field,rice,grain,flooded,107.6649443,225,245.75,100,80,unknown,1.29,6.03666666666667,9.5,0.95,8.5,489.6,9.8,5,4206,380,4,5233,960,4,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.610332633775369,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.402230013413244,-0.0860777177265701,-0.0365030314224644,-1.32550420077546,-0.0651953424660097,0.0280872655899021,-0.885397588871525,0.307782392067493,-0.379714325257779
Liu22,487,,,field,rice,grain,flooded,107.6649443,225,163.75,100,80,unknown,1.29,6.03666666666667,9.5,0.95,8.5,489.6,9.8,5,4206,380,4,5184,1320,4,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-0.211318380523338,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.402230013413244,-0.0860777177265701,-0.0365030314224644,-1.32550420077546,-0.0651953424660097,0.0280872655899021,-0.885397588871525,0.307782392067493,-0.379714325257779
Liu22,488,,,field,rice,grain,flooded,107.6649443,225,84.5,100,80,unknown,1.29,6.03666666666667,9.5,0.95,8.5,489.6,9.8,5,2612,540,4,3429,840,4,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,-1.00541402544008,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-0.402230013413244,-0.0860777177265701,-0.0365030314224644,-1.32550420077546,-0.0651953424660097,0.0280872655899021,-0.885397588871525,0.307782392067493,-0.379714325257779
Liu22,495,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,20,6534.4,183.6,3,7872.1,288.56,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,496,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,40,6534.4,183.6,3,7977.05,262.29,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,497,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,20,6009.84,6534.4,3,6718,472.16,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,498,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,40,6009.84,524.590000000001,3,7268.85,288.53,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,499,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,20,3544.3,314.8,3,4383.6,262.3,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,500,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,40,3544.3,314.8,3,4960.7,524.592,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,501,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,20,5196.72,393.44,3,5904.9,708.19,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,502,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,40,5196.72,393.44,3,6272.1,813.120000000001,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
Liu22,503,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,20,5432.79,314.75,3,5432.79,367.21,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,0.132248930137866,0.307782392067493,-0.379714325257779
Liu22,504,,,field,rice,grain,irrigation,107.6649443,225,280,100,80,unknown,1.29,4.97,9.5,0.95,10.4,489.6,9.8,40,5432.79,314.75,3,5904.92,550.83,3,,,27.773342545,25.80779436,-0.534383443714857,-0.0572665428231415,0.95352223425989,-0.0944058584599785,-0.141230472883741,-0.334865402359569,-1.22398401571359,-0.0860777177265701,-0.0365030314224644,1.06450547730922,-0.0651953424660097,0.0280872655899021,1.48911095548372,0.307782392067493,-0.379714325257779
