meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,phc_mean,phc_sd,phc_n,phr_mean,phr_sd,phr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Wu22,2143,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,4.24,0.223635093049884,2,4.76,0.303972462048172,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,-0.227625670162456,-0.859830153337099
Wu22,2144,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,4.24,0.223635093049884,2,4.73,0.302056669220137,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.318694673030515,-0.227625670162456,-0.859830153337099
Wu22,2145,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,4.24,0.223635093049884,2,4.78,0.305249657266862,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,-0.227625670162456,-0.859830153337099
Wu22,2146,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,4.24,0.223635093049884,2,4.79,0.305888254876207,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,-0.227625670162456,-0.859830153337099
Wu22,2147,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,4.24,0.223635093049884,2,4.75,0.303333864438827,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,-0.227625670162456,-0.859830153337099
Wu22,2148,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,4.24,0.223635093049884,2,4.34,0.277151362455686,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,-0.227625670162456,-0.859830153337099
Wu22,2149,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,4.24,0.223635093049884,2,4.36,0.278428557674376,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,-0.227625670162456,-0.859830153337099
Wu22,2150,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,4.24,0.223635093049884,2,4.36,0.278428557674376,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,-0.227625670162456,-0.859830153337099
Wu22,2151,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,4.24,0.223635093049884,2,4.58,0.292477705079964,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.318694673030515,-0.227625670162456,-0.859830153337099
Wu22,2152,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,4.24,0.223635093049884,2,4.51,0.28800752181455,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,-0.227625670162456,-0.859830153337099
Wu22,2153,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,4.24,0.223635093049884,2,4.64,0.296309290736033,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,-0.227625670162456,-0.859830153337099
Wu22,2154,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,4.24,0.223635093049884,2,4.66,0.297586485954723,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,-0.227625670162456,-0.859830153337099
Wu22,2155,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,4.24,0.223635093049884,2,4.78,0.305249657266862,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,-0.227625670162456,-0.859830153337099
Wu22,2156,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,4.24,0.223635093049884,2,4.84,0.309081242922931,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,-0.227625670162456,-0.859830153337099
Wu22,2157,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,4.24,0.223635093049884,2,4.88,0.311635633360311,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,-0.227625670162456,-0.859830153337099
Wu22,2158,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,4.24,0.223635093049884,2,5.01,0.319937402281794,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.318694673030515,-0.227625670162456,-0.859830153337099
Wu22,2159,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,4.24,0.223635093049884,2,5.19,0.331432159250003,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,-0.227625670162456,-0.859830153337099
Wu22,2160,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,4.24,0.223635093049884,2,5.21,0.332709354468693,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,-0.227625670162456,-0.859830153337099
Wu22,2161,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,4.24,0.223635093049884,2,5.31,0.339095330562142,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,-0.227625670162456,-0.859830153337099
Wu22,2162,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,4.24,0.223635093049884,2,4.65,0.296947888345378,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,-0.227625670162456,-0.859830153337099
Wu22,2163,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,4.24,0.223635093049884,2,4.76,0.303972462048172,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,-0.227625670162456,-0.859830153337099
Wu22,2164,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,4.24,0.223635093049884,2,4.88,0.311635633360311,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,-0.227625670162456,-0.859830153337099
Wu22,2165,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,4.24,0.223635093049884,2,4.79,0.305888254876207,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.318694673030515,-0.227625670162456,-0.859830153337099
Wu22,2166,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,4.24,0.223635093049884,2,4.91,0.313551426188346,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,-0.227625670162456,-0.859830153337099
Wu22,2167,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,4.24,0.223635093049884,2,5.04,0.321853195109829,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,-0.227625670162456,-0.859830153337099
Wu22,2168,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,4.24,0.223635093049884,2,5.04,0.321853195109829,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,-0.227625670162456,-0.859830153337099
Wu22,2169,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,4.24,0.223635093049884,2,4.62,0.295032095517343,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,-0.227625670162456,-0.859830153337099
Wu22,2170,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,4.24,0.223635093049884,2,4.75,0.303333864438827,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,-0.227625670162456,-0.859830153337099
Wu22,2171,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,4.24,0.223635093049884,2,4.73,0.302056669220137,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,-0.227625670162456,-0.859830153337099
Wu22,2172,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,4.24,0.223635093049884,2,4.79,0.305888254876207,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.318694673030515,-0.227625670162456,-0.859830153337099
Wu22,2173,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,4.24,0.223635093049884,2,4.86,0.310358438141621,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,-0.227625670162456,-0.859830153337099
Wu22,2174,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,4.24,0.223635093049884,2,4.81,0.307165450094896,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,-0.227625670162456,-0.859830153337099
Wu22,2175,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,4.24,0.223635093049884,2,5.01,0.319937402281794,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,-0.227625670162456,-0.859830153337099
Wu22,2176,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,4.24,0.223635093049884,2,4.56,0.291200509861274,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,-0.227625670162456,-0.859830153337099
Wu22,2177,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,4.24,0.223635093049884,2,4.6,0.293754900298654,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,-0.227625670162456,-0.859830153337099
Wu22,2178,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,4.24,0.223635093049884,2,4.76,0.303972462048172,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,-0.227625670162456,-0.859830153337099
Wu22,2179,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,4.24,0.223635093049884,2,4.73,0.302056669220137,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.318694673030515,-0.227625670162456,-0.859830153337099
Wu22,2180,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,4.24,0.223635093049884,2,4.78,0.305249657266862,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,-0.227625670162456,-0.859830153337099
Wu22,2181,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,4.24,0.223635093049884,2,4.79,0.305888254876207,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,-0.227625670162456,-0.859830153337099
Wu22,2182,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,4.24,0.223635093049884,2,4.75,0.303333864438827,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,-0.227625670162456,-0.859830153337099
Wu22,2183,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,4.24,0.223635093049884,2,4.34,0.277151362455686,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,-0.227625670162456,-0.859830153337099
Wu22,2184,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,4.24,0.223635093049884,2,4.36,0.278428557674376,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.728350075957901,-0.227625670162456,-0.859830153337099
Wu22,2185,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,4.24,0.223635093049884,2,4.36,0.278428557674376,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.591798274982106,-0.227625670162456,-0.859830153337099
Wu22,2186,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,4.24,0.223635093049884,2,4.58,0.292477705079964,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.318694673030515,-0.227625670162456,-0.859830153337099
Wu22,2187,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,4.24,0.223635093049884,2,4.51,0.28800752181455,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.227512530872666,-0.227625670162456,-0.859830153337099
Wu22,2188,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,4.24,0.223635093049884,2,4.64,0.296309290736033,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,0.773719734775847,-0.227625670162456,-0.859830153337099
Wu22,2189,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,4.24,0.223635093049884,2,4.66,0.297586485954723,2,25.32284382,16.1537296,25.32284382,16.1537296,-0.414376664191482,-0.163822089599319,-0.510801422262321,-0.0795380891475413,0.0276788189846192,-1.39269024671604,-1.38409881535882,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,1.31992693867903,-0.227625670162456,-0.859830153337099
Wu22,2054,34.9,127.6,unknown,unknown,vegetable,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,5.18,0.273214571226037,2,5.36,0.342288318608866,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.104418161099801,-0.140608846639914
Wu22,2055,34.9,127.6,unknown,unknown,vegetable,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,10,5.18,0.273214571226037,2,5.8,0.370386613420042,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,-1.38499379886087,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.318694673030515,0.104418161099801,-0.140608846639914
Wu22,2056,34.9,127.6,unknown,unknown,vegetable,rainfed,107.6649443,225,320,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,5.18,0.273214571226037,2,5.42,0.346119904264935,2,,,27.773342545,25.80779436,-0.470003967893682,-0.163822089599319,1.7232457623784,-0.0795380891475413,0.0276788189846192,0.304453465431873,0.0353400633352355,-0.107201101160611,-0.0566337102282614,0.160110606258746,-0.089863895483695,0.0119331355124877,-0.864901876933696,0.104418161099801,-0.140608846639914
