meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,nuec_mean,nuec_sd,nuec_n,nuer_mean,nuer_sd,nuer_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Han22,187,40.4,107.0333,field,maize,grain,irrigation and rain,75.6,276.02,525,225,210,sandy loam,1.51,8.25,23.04,0.95,9.8,489.6,9.8,1.05,22.81,1.31513336,3,27.93,1.47062622,3,20.8,26.33333333,20.8,26.33333333,-0.591027205046153,0.518917867870965,3.25612582531594,1.66739739263564,3.87911805339562,1.88566692580359,1.07732967805972,2.86199394438954,-0.0408011328836875,0.347663357835925,-0.0250142522723516,-0.0507322404547346,-1.12718803574851,-1.35305868353546,-0.226052957254249
Han22,188,40.4,107.0333,field,maize,grain,irrigation and rain,82.6,310.14,525,225,210,sandy loam,1.51,8.25,23.04,0.95,9.8,489.6,9.8,1.05,18.44,1.06317664,3,21.17,1.11468518,3,20.8,26.33333333,20.8,26.33333333,-0.551188608068767,0.944653376071388,3.25612582531594,1.66739739263564,3.87911805339562,1.88566692580359,1.07732967805972,2.86199394438954,-0.0408011328836875,0.347663357835925,-0.0250142522723516,-0.0507322404547346,-1.12718803574851,-1.35305868353546,-0.226052957254249
Han22,189,33.4,120.5667,field,cotton,industrial,rainfed,1070.13731,225,150,75,112.5,sandy loam,1.44,8.19,9.5,1.13,9.3,571.4,14.7,3.5,15.6333333333333,0.901355466666667,3,16.4333333333333,0.865280733333333,3,23.53333333,9.9,23.53333333,9.9,5.06911151953432,-0.117688979385354,-0.686043386009693,-0.600753905305726,0.913524194812704,1.15349246886897,1.03375221638596,-0.127781221634916,0.43836339110401,-0.298618422713832,1.2557470711883,2.45269492852574,-0.965445692464637,-0.656089027909699,-2.29603555526808
Han22,190,33.4,120.5667,field,cotton,industrial,rainfed,648.76697,225,150,75,112.5,sandy loam,1.44,8.19,9.5,1.13,9.3,571.4,14.7,3.5,26.2066666666667,1.51097157333333,3,29.1133333333333,1.53293345333333,3,23.53333333,9.9,23.53333333,9.9,2.67099678332232,-0.117688979385354,-0.686043386009693,-0.600753905305726,0.913524194812704,1.15349246886897,1.03375221638596,-0.127781221634916,0.43836339110401,-0.298618422713832,1.2557470711883,2.45269492852574,-0.965445692464637,-0.656089027909699,-2.29603555526808
Han22,191,33.4,120.5667,field,cotton,industrial,rainfed,477.91983,225,150,75,112.5,sandy loam,1.44,8.19,9.5,1.13,9.3,571.4,14.7,3.5,26.8333333333333,1.54710266666667,3,30.6,1.6112124,3,23.53333333,9.9,23.53333333,9.9,1.69866673257961,-0.117688979385354,-0.686043386009693,-0.600753905305726,0.913524194812704,1.15349246886897,1.03375221638596,-0.127781221634916,0.43836339110401,-0.298618422713832,1.2557470711883,2.45269492852574,-0.965445692464637,-0.656089027909699,-2.29603555526808
Han22,192,33.4,120.5667,field,cotton,industrial,rainfed,526.09508,225,150,75,112.5,sandy loam,1.44,8.19,9.5,1.13,9.3,571.4,14.7,3.5,23.0466666666667,1.32877861333333,3,28.6266666666667,1.50730850666667,3,23.53333333,9.9,23.53333333,9.9,1.97284307101315,-0.117688979385354,-0.686043386009693,-0.600753905305726,0.913524194812704,1.15349246886897,1.03375221638596,-0.127781221634916,0.43836339110401,-0.298618422713832,1.2557470711883,2.45269492852574,-0.965445692464637,-0.656089027909699,-2.29603555526808
Han22,193,29.0333,30.3833,field,pepper,vegetable,irrigation,1.535919565,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,7.55,438,14.7,10,53.75,3.09901,3,100,5.2654,3,24.26666667,52.26666667,24.26666667,52.26666667,-1.01254278375339,-0.117688979385354,-0.580918873707676,-0.600753905305726,0.533319853968741,2.72243773372887,0.692395433274802,0.203434638707527,-2.46324400415482,-2.56060465463798,-0.832927263159512,2.45269492852574,-0.536333353140063,-0.469097167155311,3.04057272630645
Han22,195,29.0333,30.3833,field,pepper,vegetable,irrigation,1.535919565,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,7.55,438,14.7,5,53.75,4.360235,3,90.625,5.36412625,3,24.26666667,52.26666667,24.26666667,52.26666667,-1.01254278375339,-0.117688979385354,-0.580918873707676,-0.600753905305726,0.533319853968741,2.72243773372887,0.692395433274802,0.203434638707527,-2.46324400415482,-2.56060465463798,-0.832927263159512,2.45269492852574,-0.86641976800512,-0.469097167155311,3.04057272630645
Han22,197,29.0333,30.3833,field,pepper,vegetable,irrigation,1.535919565,225,160,75,100,sandy clay loam,1.59,7.72,11,0.04,7.55,438,14.7,5,65,3.74764,3,96.25,5.49576125,3,24.26666667,52.26666667,24.26666667,52.26666667,-1.01254278375339,-0.117688979385354,-0.580918873707676,-0.600753905305726,0.533319853968741,2.72243773372887,0.692395433274802,0.203434638707527,-2.46324400415482,-2.56060465463798,-0.832927263159512,2.45269492852574,-0.86641976800512,-0.469097167155311,3.04057272630645
Han22,208,36.5667,116.8333,field,maize,grain,irrigation and rain,421,67.5,150,75,128,clay,1.65,7.06666666666667,9.5,0.95,9.8,489.6,9.8,20,23.71,1.36702376,3,27.53,1.44956462,3,26.53333333,25.1,26.53333333,25.1,1.37472299438085,-2.08291003863408,-0.686043386009693,-0.600753905305726,1.38497757745922,3.35001583967283,0.217885295049367,-0.127781221634916,-0.0408011328836875,0.347663357835925,-0.0250142522723516,-0.0507322404547346,0.12383947659005,0.108877668222196,-0.381406620408506
Han22,209,36.5667,116.8333,field,maize,grain,irrigation and rain,421,67.5,150,75,128,clay,1.65,7.06666666666667,9.5,0.95,9.8,489.6,9.8,40,23.71,1.36702376,3,28.44,1.49747976,3,26.53333333,25.1,26.53333333,25.1,1.37472299438085,-2.08291003863408,-0.686043386009693,-0.600753905305726,1.38497757745922,3.35001583967283,0.217885295049367,-0.127781221634916,-0.0408011328836875,0.347663357835925,-0.0250142522723516,-0.0507322404547346,1.44418513605028,0.108877668222196,-0.381406620408506
Han22,210,36.5667,116.8333,field,maize,grain,irrigation and rain,421,67.5,200,75,128,clay,1.65,7.06666666666667,9.5,0.95,9.8,489.6,9.8,20,21.67,1.24940552,3,25.41,1.33793814,3,26.53333333,25.1,26.53333333,25.1,1.37472299438085,-2.08291003863408,-0.160420824499609,-0.600753905305726,1.38497757745922,3.35001583967283,0.217885295049367,-0.127781221634916,-0.0408011328836875,0.347663357835925,-0.0250142522723516,-0.0507322404547346,0.12383947659005,0.108877668222196,-0.381406620408506
Han22,211,36.5667,116.8333,field,maize,grain,irrigation and rain,421,67.5,200,75,128,clay,1.65,7.06666666666667,9.5,0.95,9.8,489.6,9.8,40,21.67,1.24940552,3,29.15,1.5348641,3,26.53333333,25.1,26.53333333,25.1,1.37472299438085,-2.08291003863408,-0.160420824499609,-0.600753905305726,1.38497757745922,3.35001583967283,0.217885295049367,-0.127781221634916,-0.0408011328836875,0.347663357835925,-0.0250142522723516,-0.0507322404547346,1.44418513605028,0.108877668222196,-0.381406620408506
Han22,212,36.5667,116.8333,field,maize,grain,irrigation and rain,421,121.5,200,75,128,clay,1.65,7.06666666666667,9.5,0.95,9.8,489.6,9.8,20,22.89,1.31974584,3,33.57,1.76759478,3,26.53333333,25.1,26.53333333,25.1,1.37472299438085,-1.40911996117738,-0.160420824499609,-0.600753905305726,1.38497757745922,3.35001583967283,0.217885295049367,-0.127781221634916,-0.0408011328836875,0.347663357835925,-0.0250142522723516,-0.0507322404547346,0.12383947659005,0.108877668222196,-0.381406620408506
